Went First,Winner
T,B
B,B
T,B
B,B
T,T
B,T
T,T
B,B
T,T
B,B
T,T
B,B
T,B
B,B
T,B
B,T
T,T
B,B
T,B
B,B
T,B
B,T
T,T
B,B
T,B
B,B
T,B
B,T
T,B
B,B
T,T
B,T
T,B
B,B
T,B
B,B
T,T
B,B
T,T
B,B
T,T
B,B
T,B
T,T
B,T
T,T
B,T
T,T
B,B
T,B
B,T
T,T
B,B
T,B
B,B
T,B
B,B
T,T
B,B
T,T
B,B
T,B
B,T
T,T
B,T
T,
B,
T,
B,
T,
B,
T,
B,
T,
B,
T,
B,
T,
B,
T,
B,
T,
B,
T,
B,
